File,SP,CS,Date
1fj7A_1cvjB,-41430,0,04/07/2016 0:00:00
1fjcA_1cvjB,-141823,0,04/07/2016 0:00:00
1fjfL_1fjfQ,71940,0,04/07/2016 0:00:00
1fjhB_1eq2A,170504,7,04/07/2016 0:00:00
1fjjA_1qouA,175804,7,04/07/2016 0:00:00
1fknA_1hvc,161180,5,04/07/2016 0:00:00
1fknA_1lywA,69788,11,04/07/2016 0:00:00
1fknA_1smrA,805489,25,04/07/2016 0:00:00
1fknA_2rmpA,801883,22,04/07/2016 0:00:00
1floA_1ae9A,-103227,5,04/07/2016 0:00:00
1floA_1aihA,-87847,7,04/07/2016 0:00:00
1flp_1h97A,126781,4,04/07/2016 0:00:00
1flp_1hlb,170967,5,04/07/2016 0:00:00
1flp_1ithA,155950,5,04/07/2016 0:00:00
1flp_2fal,116936,4,04/07/2016 0:00:00
1flp_3sdhA,201958,2,04/07/2016 0:00:00
1fltX_1qa9A,-92192,0,04/07/2016 0:00:00
1fltX_1tit,-78428,0,04/07/2016 0:00:00
1fltX_2ncm,-127267,0,04/07/2016 0:00:00
1fm5A_1htn,-235641,2,04/07/2016 0:00:00
1fm5A_1qddA,-220311,2,04/07/2016 0:00:00
1fm5A_1qo3C,-88558,1,04/07/2016 0:00:00
1fmb_1b11A,978,20,04/07/2016 0:00:00
1fmb_2hpeA,1396,23,04/07/2016 0:00:00
1fmb_2rmpA,208294,0,04/07/2016 0:00:00
1fmk_1hcl,285355,22,04/07/2016 0:00:00
1fmtA_2gar,249989,5,04/07/2016 0:00:00
1fnc_1fb3B,531131,9,04/07/2016 0:00:00
1fnc_1fdr,124222,5,04/07/2016 0:00:00
1fnc_1qfjA,14067,4,04/07/2016 0:00:00
1fnc_2pia,-106295,4,04/07/2016 0:00:00
1fo5A_1hyuA,206758,0,04/07/2016 0:00:00
1fofA_1e25A,-49113,4,04/07/2016 0:00:00
1fpqA_1dusA,88133,1,04/07/2016 0:00:00
1fpqA_1fp1D,878915,4,04/07/2016 0:00:00
1fpzA_1pty,58429,4,04/07/2016 0:00:00
1fpzA_1vhrA,-122746,1,04/07/2016 0:00:00
1fqtA_1rfs,15787,6,04/07/2016 0:00:00
1fqtA_1rie,-39538,5,04/07/2016 0:00:00
1fqvD_1vcbB,207576,1,04/07/2016 0:00:00
1fr9A_1fgxA,-430917,1,04/07/2016 0:00:00
1fr9A_1h7eA,251762,1,04/07/2016 0:00:00
1fr9A_1i52A,142204,1,04/07/2016 0:00:00
1frb_1qrqA,267429,9,04/07/2016 0:00:00
1frpA_1dk4A,200334,9,04/07/2016 0:00:00
1fshA_1hstA,-58371,0,04/07/2016 0:00:00
1ft9A_1qbjA,-35727,0,04/07/2016 0:00:00
1ft9A_2cgpA,252743,3,04/07/2016 0:00:00
1fukA_1qvaA,168496,3,04/07/2016 0:00:00
1fvaA_1qd1A,31532,0,04/07/2016 0:00:00
1fvkA_1bed,-32773,3,04/07/2016 0:00:00
1fvzA_1bv1,-134865,0,04/07/2016 0:00:00
1fwkA_1fi4A,-225956,2,04/07/2016 0:00:00
1fxd_1vjw,-49981,2,04/07/2016 0:00:00
1fxkA_1fxkC,-422925,0,04/07/2016 0:00:00
1fxkC_1fxkA,-298105,0,04/07/2016 0:00:00
1fzgD_2eboA,6194,2,04/07/2016 0:00:00
1g0rA_1qg8A,-59719,1,04/07/2016 0:00:00
1g10A_1ckv,58900,2,04/07/2016 0:00:00
1g1eB_1e91A,90842,3,04/07/2016 0:00:00
1g24A_1qs1A,-1377944,0,04/07/2016 0:00:00
1g4uS_1ytw,-411005,4,04/07/2016 0:00:00
1g4uS_2shpA,-813661,0,04/07/2016 0:00:00
1g55A_6mhtA,-305813,6,04/07/2016 0:00:00
1g5rA_1g6oA,-32284,0,04/07/2016 0:00:00
1g5rA_1g8yA,-158710,1,04/07/2016 0:00:00
1g5rA_2reb,343624,2,04/07/2016 0:00:00
1g61A_1g62A,510165,1,04/07/2016 0:00:00
1g6gA_1qu5A,-55329,1,04/07/2016 0:00:00
1g6q2_1f3lA,549634,4,04/07/2016 0:00:00
1g6q2_1vid,-312989,0,04/07/2016 0:00:00
1g6q2_2admA,-1156614,0,04/07/2016 0:00:00
1g7eA_1prxA,67347,0,04/07/2016 0:00:00
1g8fA_1cozA,-527311,0,04/07/2016 0:00:00
1g8fA_1f9aA,-440744,0,04/07/2016 0:00:00
1g8jA_2napA,658562,13,04/07/2016 0:00:00
1g8jB_1fqtA,-211969,4,04/07/2016 0:00:00
1g8jB_1rfs,-53553,4,04/07/2016 0:00:00
1g8jB_1rie,-76663,4,04/07/2016 0:00:00
1g8oA_1qg8A,-142530,0,04/07/2016 0:00:00
1g8qA_1g8qB,73215,7,04/07/2016 0:00:00
1g8yA_1g5rA,-222688,1,04/07/2016 0:00:00
1ga3A_1rcb,15122,2,04/07/2016 0:00:00
1ga8A_1fgxA,-405948,2,04/07/2016 0:00:00
1ga8A_1g8oA,-125887,0,04/07/2016 0:00:00
1ga8A_1qg8A,-418257,1,04/07/2016 0:00:00
1gakA_1lis,47690,0,04/07/2016 0:00:00
1gaxA_1ile,1378064,41,04/07/2016 0:00:00
1gc1G_1g9nG,3780,215,04/07/2016 0:00:00
1gca_1qpzA,395039,3,04/07/2016 0:00:00
1gca_1tlfA,385392,2,04/07/2016 0:00:00
1gca_2dri,351729,4,04/07/2016 0:00:00
1gceA_3pte,252508,6,04/07/2016 0:00:00
1gci_1sud,296217,16,04/07/2016 0:00:00
1gdhA_1psdA,137274,0,04/07/2016 0:00:00
1gefA_1hh1A,5471,3,04/07/2016 0:00:00
1gen_1hxn,68437,0,04/07/2016 0:00:00
1gen_1pex,448592,5,04/07/2016 0:00:00
1ggqA_1f1mC,637561,38,04/07/2016 0:00:00
1ggxA_1h4uA,-679985,0,04/07/2016 0:00:00
1ghj_1iyu,145593,2,04/07/2016 0:00:00
1ghqB_1e5gA,-181290,0,04/07/2016 0:00:00
1gkxA_1id0A,-343776,7,04/07/2016 0:00:00
1gky_1nksA,29149,1,04/07/2016 0:00:00
1gky_1qhsA,-2154,2,04/07/2016 0:00:00
1gky_3tmkA,48696,2,04/07/2016 0:00:00
1gnwA_1ljrA,277523,3,04/07/2016 0:00:00
1gnwA_1pgtA,141310,3,04/07/2016 0:00:00
1gp1A_1erv,25736,2,04/07/2016 0:00:00
1gp1A_1jfuA,41542,0,04/07/2016 0:00:00
1gpl_1bu8A,813850,5,04/07/2016 0:00:00
1gpmA_1qdlB,351753,7,04/07/2016 0:00:00
1gr2A_1ii5A,241478,4,04/07/2016 0:00:00
1gsa_2hgsA,-789979,0,04/07/2016 0:00:00
1gtxA_2dkb,661913,8,04/07/2016 0:00:00
1gtxA_2gsaA,430569,10,04/07/2016 0:00:00
1h70A_1jdw,-138808,2,04/07/2016 0:00:00
1h75A_1kte,91253,2,04/07/2016 0:00:00
1h7wA_2dorA,-2938093,0,04/07/2016 0:00:00
1h8cA_1c1yB,-19208,0,04/07/2016 0:00:00
1h8cA_1ubi,-2013,0,04/07/2016 0:00:00
1h8uA_1htn,-196857,3,04/07/2016 0:00:00
1h8uA_1qddA,-10353,2,04/07/2016 0:00:00
1h8uA_1rtm1,-198,2,04/07/2016 0:00:00
1h97A_1ithA,111468,3,04/07/2016 0:00:00
1h97A_2fal,78713,6,04/07/2016 0:00:00
1h97A_2hbg,72396,4,04/07/2016 0:00:00
1h97A_3sdhA,152521,5,04/07/2016 0:00:00
1h9jA_1g291,107508,0,04/07/2016 0:00:00
1ha1_1f9fA,-121769,0,04/07/2016 0:00:00
1ha1_1hd0A,-45841,0,04/07/2016 0:00:00
1ha1_1jmtA,-67137,0,04/07/2016 0:00:00
1ha1_2u2fA,60497,1,04/07/2016 0:00:00
1han_1cjxA,-108785,1,04/07/2016 0:00:00
1han_1eirA,145280,1,04/07/2016 0:00:00
1han_1jc4A,-3020,1,04/07/2016 0:00:00
1havA_1cqqA,-51663,4,04/07/2016 0:00:00
1hcl_1csn,253109,15,04/07/2016 0:00:00
1hd2A_1qq2A,480763,8,04/07/2016 0:00:00
1hdmB_1b3jA,14660,15,04/07/2016 0:00:00
1he2A_1hyhA,175981,2,04/07/2016 0:00:00
1he2A_1qrrA,376595,5,04/07/2016 0:00:00
1hg3A_1nsj,-51753,1,04/07/2016 0:00:00
1hg3A_2tpsA,55748,0,04/07/2016 0:00:00
1hgeB_1flcB,2164,21,04/07/2016 0:00:00
1hjp_1bvsA,411163,3,04/07/2016 0:00:00
1hlb_1dlyA,37321,1,04/07/2016 0:00:00
1hlb_2fal,110922,5,04/07/2016 0:00:00
1hmcB_1jli,1890,1,04/07/2016 0:00:00
1hmt_1lfo,312313,0,04/07/2016 0:00:00
1hn9A_1bi5A,268746,12,04/07/2016 0:00:00
1hnoA_1nzyA,571417,7,04/07/2016 0:00:00
1ho1A_1nsj,-110533,0,04/07/2016 0:00:00
1hp4A_1qba,-276461,7,04/07/2016 0:00:00
1hqoA_1g6wA,266667,4,04/07/2016 0:00:00
1hqoA_1gnwA,287277,7,04/07/2016 0:00:00
1hqoA_1ljrA,-7891,3,04/07/2016 0:00:00
1hqoA_1pgtA,-160360,3,04/07/2016 0:00:00
1hs6A_1hyt,-470743,4,04/07/2016 0:00:00
1hssA_1bea,61257,4,04/07/2016 0:00:00
1hssA_1hyp,8350,5,04/07/2016 0:00:00
1htn_1ixxB,-214945,1,04/07/2016 0:00:00
1htn_1rdo1,140986,5,04/07/2016 0:00:00
1htn_1rtm1,-112352,5,04/07/2016 0:00:00
1huuA_1hueA,276706,6,04/07/2016 0:00:00
1huw_1a22A,403897,5,04/07/2016 0:00:00
1hv8A_1c9kB,147715,2,04/07/2016 0:00:00
1hwyA_1b26F,753362,37,04/07/2016 0:00:00
1hwyA_1k89,1071503,26,04/07/2016 0:00:00
1hx1B_2a3dA,31,15,04/07/2016 0:00:00
1hxmA_1tvdA,95543,0,04/07/2016 0:00:00
1hxmD_1tvdA,11285,0,04/07/2016 0:00:00
1hyhA_1hygB,840240,12,04/07/2016 0:00:00
1hyhA_1ldnF,897724,19,04/07/2016 0:00:00
1hyhA_2cmd,664253,17,04/07/2016 0:00:00
1hyhA_3ldh,928274,18,04/07/2016 0:00:00
1hyt_1ezm,392951,0,04/07/2016 0:00:00
1hyt_1hs6A,-468161,4,04/07/2016 0:00:00
1hyuA_1tde,754456,27,04/07/2016 0:00:00
1i1jA_1ckaA,-14022,2,04/07/2016 0:00:00
1i21A_1i12D,-2183,0,04/07/2016 0:00:00
1i21A_1nmtA,-307545,0,04/07/2016 0:00:00
1i21A_1yghA,-286891,0,04/07/2016 0:00:00
1i4wA_1vid,-318122,0,04/07/2016 0:00:00
1i4wA_2dpmA,-184768,1,04/07/2016 0:00:00
1i5nA_1qspA,-114914,1,04/07/2016 0:00:00
1i69A_1pda,116981,1,04/07/2016 0:00:00
1i6wA_1jfrA,-511563,0,04/07/2016 0:00:00
1i6wA_1tca,-371422,0,04/07/2016 0:00:00
1iae_1kuh,35836,5,04/07/2016 0:00:00
1iakA_1hdmA,299715,10,04/07/2016 0:00:00
1iakA_1tlk,7184,1,04/07/2016 0:00:00
1iarB_1cto,-15808,1,04/07/2016 0:00:00
1ibjA_1bs0A,375010,3,04/07/2016 0:00:00
1ibjA_1cs1A,1064867,31,04/07/2016 0:00:00
1ibzA_1kcw,-800882,1,04/07/2016 0:00:00
1ibzA_1plc,1767,1,04/07/2016 0:00:00
1ibzA_1rcy,-62401,0,04/07/2016 0:00:00
1iciA_1nbaA,-149312,0,04/07/2016 0:00:00
1id1A_1eq2A,-17011,0,04/07/2016 0:00:00
1id1A_1ofgA,-330759,0,04/07/2016 0:00:00
1ifa_1huw,123298,1,04/07/2016 0:00:00
1ifa_1rmi,416341,8,04/07/2016 0:00:00
1ig0A_1ig3A,-419484,7,04/07/2016 0:00:00
1igtB_1fe8J,120084,0,04/07/2016 0:00:00
1ihmA_1a6cA,-438438,0,04/07/2016 0:00:00
1ihp_1bif,-695573,0,04/07/2016 0:00:00
1ihp_1qfxA,26505,3,04/07/2016 0:00:00
1ii5A_1lst,413142,6,04/07/2016 0:00:00
1ijqA_1qlgA,-311940,0,04/07/2016 0:00:00
1im3D_1tvdA,13888,0,04/07/2016 0:00:00
1imbA_1jp4A,353261,12,04/07/2016 0:00:00
1imbA_1qgxA,53508,9,04/07/2016 0:00:00
1iow_1ehiB,408720,9,04/07/2016 0:00:00
1iow_1gpmA,349890,0,04/07/2016 0:00:00
1iq3A_2cblA,-108300,0,04/07/2016 0:00:00
1irp_2irtA,170496,1,04/07/2016 0:00:00
1iso_1cnzA,593141,23,04/07/2016 0:00:00
1itbB_1kb5B,-801067,1,04/07/2016 0:00:00
1itbB_1tit,-1016924,0,04/07/2016 0:00:00
1itbB_1tlk,-976738,0,04/07/2016 0:00:00
1itbB_1wit,-1082073,0,04/07/2016 0:00:00
1itbB_2ncm,-1060810,0,04/07/2016 0:00:00
1ithA_1cg5B,145569,7,04/07/2016 0:00:00
1ithA_2fal,99699,4,04/07/2016 0:00:00
1ithA_3sdhA,180573,2,04/07/2016 0:00:00
1ixh_1pot,162588,2,04/07/2016 0:00:00
1ixxB_1eggA,202273,6,04/07/2016 0:00:00
1iyu_1dczA,84011,1,04/07/2016 0:00:00
1iyu_1ghj,151950,3,04/07/2016 0:00:00
1j9yA_1oyc,-130237,0,04/07/2016 0:00:00
1jdc_1amy,348908,13,04/07/2016 0:00:00
1jfiB_1tafA,-18884,0,04/07/2016 0:00:00
1jfiB_1tafB,-12555,0,04/07/2016 0:00:00
1jfuA_1prxA,193426,2,04/07/2016 0:00:00
1jhjA_1xnaA,-44129,1,04/07/2016 0:00:00
1jhnA_1led,20682,0,04/07/2016 0:00:00
1jk0A_1xikA,702968,16,04/07/2016 0:00:00
1jkmA_1evqA,170969,5,04/07/2016 0:00:00
1jmtA_2u2fA,82536,0,04/07/2016 0:00:00
1jn5A_1ounA,15162,1,04/07/2016 0:00:00
1jn5B_1opy,-213569,0,04/07/2016 0:00:00
1jotA_1c3nA,147627,3,04/07/2016 0:00:00
1jotA_1vmoA,-198887,0,04/07/2016 0:00:00
1jp4A_1qgxA,-11578,8,04/07/2016 0:00:00
1jxpA_1svpA,6200,7,04/07/2016 0:00:00
1k89_1bw9A,998625,25,04/07/2016 0:00:00
1kb5B_1fo0B,291995,9,04/07/2016 0:00:00
1kb5B_1nkr,-6822,1,04/07/2016 0:00:00
1kb5B_1qa9A,60258,1,04/07/2016 0:00:00
1kb5B_1qfoA,115984,3,04/07/2016 0:00:00
1kb5B_1tlk,19017,0,04/07/2016 0:00:00
1kb5B_1vcaA,-169017,2,04/07/2016 0:00:00
1kb5B_2ncm,49914,1,04/07/2016 0:00:00
1kit_2sli,-1408518,1,04/07/2016 0:00:00
1kjs_1c5a,114561,9,04/07/2016 0:00:00
1krs_1b8aA,-61796,2,04/07/2016 0:00:00
1krs_1lylA,227833,5,04/07/2016 0:00:00
1ksiB_1spuB,503719,19,04/07/2016 0:00:00
1kuh_1hfc,139173,9,04/07/2016 0:00:00
1kuh_1iae,79710,5,04/07/2016 0:00:00
1kum_1cxlA,-594767,0,04/07/2016 0:00:00
1kwaA_1kwaB,19913,0,04/07/2016 0:00:00
1kwaA_1pdr,37311,2,04/07/2016 0:00:00
1kwaA_1qauA,-60172,1,04/07/2016 0:00:00
1lam_1ecpA,103004,1,04/07/2016 0:00:00
1larA_1d5rA,-876962,0,04/07/2016 0:00:00
1larA_2shpA,-752116,0,04/07/2016 0:00:00
1lay_1at3A,295424,15,04/07/2016 0:00:00
1lbd_2lbd,-136220,4,04/07/2016 0:00:00
1lckA_1griA,-502442,1,04/07/2016 0:00:00
1lcl_1sacA,4333,1,04/07/2016 0:00:00
1lea_1qbjA,28979,0,04/07/2016 0:00:00
1lfb_2hddA,8685,7,04/07/2016 0:00:00
1lfdA_2rgf,16868,3,04/07/2016 0:00:00
1lis_1gakA,47690,0,04/07/2016 0:00:00
1ljrA_1pd21,-42232,3,04/07/2016 0:00:00
1lki_1exzA,6825,6,04/07/2016 0:00:00
1lla_1hc2,1721948,57,04/07/2016 0:00:00
1lpbA_1pcn,24375,4,04/07/2016 0:00:00
1lst_1nnt,196793,1,04/07/2016 0:00:00
1lt3A_1bcpA,-379587,0,04/07/2016 0:00:00
1lt3A_1xtcA,-238669,0,04/07/2016 0:00:00
1lvk_1br2F,1704586,104,04/07/2016 0:00:00
1lvl_1geuB,910116,27,04/07/2016 0:00:00
1lxa_1qreA,12874,0,04/07/2016 0:00:00
1lxa_2xat,169925,0,04/07/2016 0:00:00
1mai_1pls,-113702,2,04/07/2016 0:00:00
1maz_1f16A,-183633,2,04/07/2016 0:00:00
1maz_1g5jA,-132128,2,04/07/2016 0:00:00
1maz_2bidA,-53599,0,04/07/2016 0:00:00
1mfa_1neu,-120921,0,04/07/2016 0:00:00
1mfmA_1xsoB,563467,38,04/07/2016 0:00:00
1mfmA_2apsB,348570,14,04/07/2016 0:00:00
1mgtA_1sfe,262480,5,04/07/2016 0:00:00
1mh1_2cmd,179873,4,04/07/2016 0:00:00
1mnmA_1c7uB,154873,13,04/07/2016 0:00:00
1moq_1bvyF,150447,1,04/07/2016 0:00:00
1mpgA_1mun,-43666,2,04/07/2016 0:00:00
1mpgA_2abk,-3840,1,04/07/2016 0:00:00
1mrj_1qcjB,312812,10,04/07/2016 0:00:00
1mroA_1mroB,65137,0,04/07/2016 0:00:00
1mroB_1e6vE,248407,18,04/07/2016 0:00:00
1mrp_1d9yA,321763,3,04/07/2016 0:00:00
1msc_1qbeA,1622,10,04/07/2016 0:00:00
1mspA_1qpxA,-84126,1,04/07/2016 0:00:00
1mtyB_1mhyB,162338,3,04/07/2016 0:00:00
1mtyB_1qq8A,-222178,0,04/07/2016 0:00:00
1mucA_2mnr,315938,4,04/07/2016 0:00:00
1mugA_1bjt,-240615,0,04/07/2016 0:00:00
1mugA_3eugA,148392,3,04/07/2016 0:00:00
1mun_1ebmA,-624187,2,04/07/2016 0:00:00
1mup_1bj7,173921,2,04/07/2016 0:00:00
1mup_1qftA,-58229,0,04/07/2016 0:00:00
1nar_1d2kA,262277,3,04/07/2016 0:00:00
1nbaA_1yacA,-6307,1,04/07/2016 0:00:00
1nbcA_1g43A,294081,6,04/07/2016 0:00:00
1nbcA_1tf4A,-485008,0,04/07/2016 0:00:00
1ndoA_1rie,-76439,7,04/07/2016 0:00:00
1nedA_1g3iJ,314460,5,04/07/2016 0:00:00
1nedA_1pmaP,300870,3,04/07/2016 0:00:00
1neu_1kacB,139174,2,04/07/2016 0:00:00
1neu_1tvdA,94750,3,04/07/2016 0:00:00
1nf1A_1wer,-79775,0,04/07/2016 0:00:00
1ng1_1j8yF,928848,27,04/07/2016 0:00:00
1nksA_1nstA,-417718,1,04/07/2016 0:00:00
1nksA_1qhiA,-269514,1,04/07/2016 0:00:00
1nksA_1shkA,-43560,1,04/07/2016 0:00:00
1nmtA_1qsmA,-249739,0,04/07/2016 0:00:00
1nnt_1dsn,954452,10,04/07/2016 0:00:00
1nox_1bkjA,123887,1,04/07/2016 0:00:00
1npk_1nueD,563821,22,04/07/2016 0:00:00
1nseA_1qomB,1150793,36,04/07/2016 0:00:00
1nsgB_256bA,14121,0,04/07/2016 0:00:00
1nukA_1ulo,-152308,1,04/07/2016 0:00:00
1nwpA_1qhqA,-78512,0,04/07/2016 0:00:00
1nzyA_1dubE,623943,14,04/07/2016 0:00:00
1oaa_1ybvA,491713,7,04/07/2016 0:00:00
1oasA_1tdj,462041,13,04/07/2016 0:00:00
1obpA_1mup,135043,2,04/07/2016 0:00:00
1ocrC_1qleC,21782,110,04/07/2016 0:00:00
1opc_1qqiA,246314,5,04/07/2016 0:00:00
1opy_3stdA,-40420,0,04/07/2016 0:00:00
1orc_4croE,2468,22,04/07/2016 0:00:00
1otcB_1quqA,-102878,0,04/07/2016 0:00:00
1ovaA_1sek,837184,21,04/07/2016 0:00:00
1ovaA_2achA,726844,14,04/07/2016 0:00:00
1oyc_2tmdA,-60861,5,04/07/2016 0:00:00
1p35A_1i4eA,10516,56,04/07/2016 0:00:00
1pauB_1qduL,224605,3,04/07/2016 0:00:00
1pcl_1czfA,158032,2,04/07/2016 0:00:00
1pcl_1qcxA,456147,1,04/07/2016 0:00:00
1pd21_1pgtA,38565,1,04/07/2016 0:00:00
1pdgA_1vpfA,88950,0,04/07/2016 0:00:00
1pdr_1kwaA,41929,1,04/07/2016 0:00:00
1pdr_2pdzA,80779,1,04/07/2016 0:00:00
1pedA_1bxzD,1124373,19,04/07/2016 0:00:00
1pedA_2ohxA,1289229,17,04/07/2016 0:00:00
1pgtA_1gsdB,171516,3,04/07/2016 0:00:00
1pgtA_1gumH,189564,1,04/07/2016 0:00:00
1pii_1a53,220296,2,04/07/2016 0:00:00
1pjr_1hv8A,186991,12,04/07/2016 0:00:00
1pjr_1qvaA,43742,5,04/07/2016 0:00:00
1pjr_1uaaA,1569327,86,04/07/2016 0:00:00
1plc_1rcy,-221550,1,04/07/2016 0:00:00
1plc_2occB,15177,3,04/07/2016 0:00:00
1plq_1axcE,386510,0,04/07/2016 0:00:00
1plq_1ge8A,382069,1,04/07/2016 0:00:00
1plq_2polA,43377,0,04/07/2016 0:00:00
1pls_1foeA,-597582,0,04/07/2016 0:00:00
1pls_1rrpB,-146598,0,04/07/2016 0:00:00
1pmaA_1nedA,265888,4,04/07/2016 0:00:00
1pmaA_1pmaP,316174,3,04/07/2016 0:00:00
1pne_3nul,190527,0,04/07/2016 0:00:00
1pot_1lst,169951,1,04/07/2016 0:00:00
1poxA_1bfd,1465863,20,04/07/2016 0:00:00
1preA_1bcpB,-2061,8,04/07/2016 0:00:00
1prs_1g6eA,-90631,1,04/07/2016 0:00:00
1prtF_2bosA,789,6,04/07/2016 0:00:00
1prtF_3chbD,1291,13,04/07/2016 0:00:00
1pscA_1b5tA,-478687,0,04/07/2016 0:00:00
1psrA_1cll,3803,0,04/07/2016 0:00:00
1psrA_1qlsA,130941,0,04/07/2016 0:00:00
1psrA_4icb,27198,1,04/07/2016 0:00:00
1ptf_2hid,224927,4,04/07/2016 0:00:00
1pty_1ytw,146710,7,04/07/2016 0:00:00
1pty_2shpA,-515012,0,04/07/2016 0:00:00
1pvc4_1ar94,3806,34,04/07/2016 0:00:00
1pvl_7ahlA,83633,2,04/07/2016 0:00:00
1qa9A_1qfoA,-6960,1,04/07/2016 0:00:00
1qa9A_1tcrA,-63980,1,04/07/2016 0:00:00
1qa9A_1tit,-26352,1,04/07/2016 0:00:00
1qa9A_1tlk,-47041,0,04/07/2016 0:00:00
1qa9A_1wit,-76183,0,04/07/2016 0:00:00
1qa9A_2ncm,-92978,1,04/07/2016 0:00:00
1qazA_1cem,-132424,0,04/07/2016 0:00:00
1qbhA_1g73D,134308,5,04/07/2016 0:00:00
1qbjA_2cgpA,-26735,0,04/07/2016 0:00:00
1qbzC_2ezoA,2571,63,04/07/2016 0:00:00
1qdlB_1i7qB,632693,30,04/07/2016 0:00:00
1qdlB_1tmy,177899,4,04/07/2016 0:00:00
1qfjA_1fnc,203641,4,04/07/2016 0:00:00
1qfoA_1tit,-9722,1,04/07/2016 0:00:00
1qfoA_1tvdA,133426,5,04/07/2016 0:00:00
1qfoA_1vcaA,-166657,2,04/07/2016 0:00:00
1qfoA_1wit,-11305,0,04/07/2016 0:00:00
1qfoA_2fcbA,-232995,1,04/07/2016 0:00:00
1qfoA_2ncm,-28520,1,04/07/2016 0:00:00
1qghA_1bcfA,179467,1,04/07/2016 0:00:00
1qghA_2fha,111039,0,04/07/2016 0:00:00
1qguB_3csuA,215054,1,04/07/2016 0:00:00
1qgvA_1b9yC,-84790,0,04/07/2016 0:00:00
1qgvA_1bjx,34718,0,04/07/2016 0:00:00
1qgwA_1qgwB,4801,12,04/07/2016 0:00:00
1qgwC_1allA,330417,10,04/07/2016 0:00:00
1qgwC_1cpcL,467007,10,04/07/2016 0:00:00
1qhaA_1g99A,-619429,2,04/07/2016 0:00:00
1qhiA_1qhsA,-259669,3,04/07/2016 0:00:00
1qhqA_1bqk,-77328,0,04/07/2016 0:00:00
1qhsA_3tmkA,-238391,3,04/07/2016 0:00:00
1qhuA_1ck7A,4235,0,04/07/2016 0:00:00
1qhvA_1nobE,185376,9,04/07/2016 0:00:00
1qipA_1cjxA,-77682,0,04/07/2016 0:00:00
1qipA_1fa5B,230010,3,04/07/2016 0:00:00
1qj2A_1ffvA,345332,16,04/07/2016 0:00:00
1qj2B_1ffvE,1237868,26,04/07/2016 0:00:00
1qj2C_1ffuF,277717,4,04/07/2016 0:00:00
1qj4A_1ei9A,-68772,1,04/07/2016 0:00:00
1qjdA_1qo8D,486912,26,04/07/2016 0:00:00
1qk3A_1gca,-128493,0,04/07/2016 0:00:00
1qk3A_1nulA,58888,2,04/07/2016 0:00:00
1qksA_1n50A,-4741,3,04/07/2016 0:00:00
1qlaA_1fumA,1234407,48,04/07/2016 0:00:00
1qlaB_1c1yB,188842,0,04/07/2016 0:00:00
1qndA_1c44A,108428,1,04/07/2016 0:00:00
1qniA_1ibzA,46784,2,04/07/2016 0:00:00
1qnoA_1eceA,-214392,5,04/07/2016 0:00:00
1qnxA_1cfe,169590,8,04/07/2016 0:00:00
1qo0D_1ybvA,85311,0,04/07/2016 0:00:00
1qo2A_1thfD,363436,5,04/07/2016 0:00:00
1qo3C_1rtm1,186862,4,04/07/2016 0:00:00
1qorA_2ohxA,582695,7,04/07/2016 0:00:00
1qoxN_1e70M,1153118,36,04/07/2016 0:00:00
1qpxA_1bf8,304210,4,04/07/2016 0:00:00
1qpzA_1tlfA,513204,5,04/07/2016 0:00:00
1qpzA_2dri,445735,5,04/07/2016 0:00:00
1qq4A_1arb,-334770,1,04/07/2016 0:00:00
1qq4A_1svpA,87552,2,04/07/2016 0:00:00
1qq4A_2hrvA,98293,6,04/07/2016 0:00:00
1qq8A_1j77A,474160,3,04/07/2016 0:00:00
1qqp1_2mev1,23595,26,04/07/2016 0:00:00
1qqp2_1pov1,-137042,1,04/07/2016 0:00:00
1qqp3_1mec3,-1332,2,04/07/2016 0:00:00
1qqp3_1pov1,-22833,2,04/07/2016 0:00:00
1qqp3_2mev1,-210650,2,04/07/2016 0:00:00
1qr4B_1f97A,-321489,0,04/07/2016 0:00:00
1qrjB_1ak4C,810,24,04/07/2016 0:00:00
1qs1A_1g24A,-1050591,0,04/07/2016 0:00:00
1qsmA_1yghA,-205698,0,04/07/2016 0:00:00
1qtrA_1hlgA,189467,1,04/07/2016 0:00:00
1qtrA_1qfmA,-12098,1,04/07/2016 0:00:00
1qu5A_1ygs,-48780,0,04/07/2016 0:00:00
1qu9A_1qd9C,359703,2,04/07/2016 0:00:00
1qupA_1yaiA,174958,3,04/07/2016 0:00:00
1quqA_1quqB,-48701,0,04/07/2016 0:00:00
1r2fA_1xikA,528245,11,04/07/2016 0:00:00
1r2fA_1xsm,684861,12,04/07/2016 0:00:00
1r69_1b0nA,12721,2,04/07/2016 0:00:00
1rcb_1lki,9713,2,04/07/2016 0:00:00
1rcb_3inkC,42435,0,04/07/2016 0:00:00
1rcf_1d04A,513482,17,04/07/2016 0:00:00
1rcf_5nul,71055,0,04/07/2016 0:00:00
1rcy_1qhqA,-262492,0,04/07/2016 0:00:00
1rcy_2cuaA,-55305,1,04/07/2016 0:00:00
1rec_1bjfB,150092,0,04/07/2016 0:00:00
1rfs_1rie,11118,5,04/07/2016 0:00:00
1rhoA_1ft3A,228466,0,04/07/2016 0:00:00
1rhs_1e0cA,413524,1,04/07/2016 0:00:00
1rie_1ezvE,334837,9,04/07/2016 0:00:00
1rom_1jipA,405258,8,04/07/2016 0:00:00
1rpxA_2dorA,158875,2,04/07/2016 0:00:00
